sampleTimeStamp.seconds;sampleTimeStamp.microseconds;y;x;alt;vel_north;vel_east;vel_down;roll;pitch;heading;speed;arate_lon;arate_trans;arate_down;accel_x;accel_y;accel_down
1584853145;955953;57.709795268;11.918838224;45.147484641;2.462672;-6.515623;-0.1777963;0.86201712612;-4.189303793;108.04100758;6.965493;0.5981414;-0.4588972;10.49332;-0.3513168;-1.265348;-0.08790296
1584853146;6195;57.709796374;11.918832759;45.155571528;2.514904;-6.4837;-0.1762413;0.87372826789;-4.2246648579;108.56717035;6.954359;1.431742;-0.3427253;10.4051;-0.342922;-1.104735;0.06558212
1584853146;55981;57.709797464;11.918827275;45.163859586;2.557997;-6.452768;-0.1868349;0.86610381347;-4.2531454442;109.09198219;6.941294;-0.05533959;-0.7382305;10.42545;-0.3724415;-1.207837;-0.1670137
1584853146;105949;57.709798577;11.918821821;45.172734777;2.610166;-6.415071;-0.2004833;0.83000420417;-4.2903192044;109.61466665;6.925757;-0.2827122;-0.6447101;10.19283;-0.2014976;-1.337439;-0.4103454
1584853146;156029;57.709799714;11.918816399;45.182270754;2.666109;-6.376634;-0.2080601;0.77939096324;-4.330755163;110.12622617;6.911556;-0.1622331;-0.6338108;10.19851;-0.2871082;-1.314894;-0.2086347
1584853146;205955;57.709800875;11.918811007;45.192205216;2.717981;-6.338668;-0.2161747;0.70962731323;-4.3779554423;110.63130162;6.896821;-0.6990126;-0.7211514;10.06838;-0.4981072;-1.329774;-0.3552691
1584853146;255936;57.709802059;11.918805648;45.202890237;2.768141;-6.304383;-0.2372746;0.6084517172;-4.4362062665;111.12886349;6.885336;-1.379592;-1.479354;9.887584;-0.3912232;-1.179226;-0.0699248
1584853146;306013;57.709803267;11.91880032;45.214196813;2.813428;-6.272674;-0.2459506;0.53877960434;-4.5216482632;111.62051693;6.874723;-0.3282898;-2.093481;9.392585;-0.1263294;-0.894461;0.2390608
1584853146;355939;57.709804494;11.918795014;45.225286768;2.854772;-6.243609;-0.2290284;0.48105309921;-4.6181110495;112.09551462;6.865303;-0.9090362;-1.717037;9.581761;-0.4358368;-1.073077;-0.01863969
1584853146;405962;57.709805737;11.918789732;45.235850991;2.890063;-6.216199;-0.2180707;0.39911286137;-4.7040034945;112.56213896;6.855188;-0.5085652;-1.305381;9.172133;-0.308198;-1.092418;0.09434961
1584853146;456021;57.709806997;11.918784475;45.245749539;2.92415;-6.184488;-0.2080706;0.34592299539;-4.759865736;113.00772043;6.840946;-0.6275942;-0.8154008;8.736573;-0.4038536;-0.8966348;-0.06694063
